game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200612130IND,2007,IND,DET,35,36,Danny Granger,Jamaal Tinsley,Jermaine O'Neal,Maceo Baston,Stephen Jackson,Antonio McDyess,Chauncey Billups,Dale Davis,Richard Hamilton,Ronald Murray,3,0,1,1,1,2,0,0,1,0,3,1,2,0,2,0.3333333333333333,1.0,0.0,3,0,2,1,0,2,2,0,0,1,2,2,0,0,6,0.6666666666666666,0.0,1.0,-1
200612130IND,2007,IND,DET,37,37,Danny Granger,Jermaine O'Neal,Maceo Baston,Sarunas Jasikevicius,Shawne Williams,Antonio McDyess,Chauncey Billups,Dale Davis,Richard Hamilton,Ronald Murray,2,3,2,2,2,0,0,2,0,0,2,2,0,0,4,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200612130IND,2007,IND,DET,38,40,Danny Granger,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Shawne Williams,Antonio McDyess,Carlos Delfino,Rasheed Wallace,Richard Hamilton,Ronald Murray,4,0,1,2,1,2,0,0,1,1,3,3,0,2,2,0.25,0.5,0.0,5,3,3,3,2,2,1,2,0,1,3,3,0,0,7,0.6,0.6666666666666666,0.5,-1
200612130IND,2007,IND,DET,41,42,Danny Granger,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,Antonio McDyess,Carlos Delfino,Rasheed Wallace,Richard Hamilton,Ronald Murray,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,1.0,1.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
200612130IND,2007,IND,DET,43,47,Al Harrington,Jamaal Tinsley,Jermaine O'Neal,Sarunas Jasikevicius,Stephen Jackson,Chauncey Billups,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,4,0,1,3,1,1,0,0,0,0,7,5,2,1,2,0.25,0.3333333333333333,0.0,8,4,3,7,3,1,0,1,1,1,4,2,2,0,6,0.375,0.42857142857142855,0.0,-1
200612230DET,2007,DET,ATL,0,5,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Joe Johnson,Lorenzen Wright,Marvin Williams,Royal Ivey,Shelden Williams,9,2,5,6,3,3,2,5,2,0,6,5,1,1,12,0.5555555555555556,0.5,0.6666666666666666,14,2,5,13,5,1,0,2,3,0,9,4,5,1,10,0.35714285714285715,0.38461538461538464,0.0,1
200612230DET,2007,DET,ATL,6,8,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Joe Johnson,Lorenzen Wright,Royal Ivey,Salim Stoudamire,Shelden Williams,5,2,3,4,3,1,0,3,0,0,2,2,0,0,6,0.6,0.75,0.0,4,0,2,4,2,0,0,2,0,0,2,2,0,2,4,0.5,0.5,0.0,1
200612230DET,2007,DET,ATL,9,9,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Cedric Bozeman,Joe Johnson,Salim Stoudamire,Shelden Williams,Solomon Jones,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,5,0,0,5,0,0,0,0,1,0,3,0,3,0,0,0.0,0.0,0.0,-1
200612230DET,2007,DET,ATL,10,10,Antonio McDyess,Nazr Mohammed,Richard Hamilton,Tayshaun Prince,Will Blalock,Cedric Bozeman,Joe Johnson,Salim Stoudamire,Shelden Williams,Solomon Jones,1,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,3,1,2,3,2,0,0,0,0,0,3,1,2,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200612230DET,2007,DET,ATL,11,13,Antonio McDyess,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Will Blalock,Cedric Bozeman,Joe Johnson,Marvin Williams,Salim Stoudamire,Solomon Jones,4,2,2,4,2,0,0,2,0,1,3,2,1,1,4,0.5,0.5,0.0,6,0,2,6,2,0,0,1,0,0,4,2,2,1,4,0.3333333333333333,0.3333333333333333,0.0,-1
200612230DET,2007,DET,ATL,14,14,Antonio McDyess,Carlos Delfino,Jason Maxiell,Ronald Murray,Will Blalock,Cedric Bozeman,Joe Johnson,Marvin Williams,Salim Stoudamire,Solomon Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,1,0,1,0,1,1,2,0.5,0.5,0.0,-1
200612230DET,2007,DET,ATL,15,15,Antonio McDyess,Carlos Delfino,Jason Maxiell,Ronald Murray,Will Blalock,Cedric Bozeman,Joe Johnson,Lorenzen Wright,Matt Freije,Salim Stoudamire,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
200612230DET,2007,DET,ATL,16,16,Antonio McDyess,Carlos Delfino,Chauncey Billups,Jason Maxiell,Ronald Murray,Cedric Bozeman,Joe Johnson,Lorenzen Wright,Matt Freije,Salim Stoudamire,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
200612230DET,2007,DET,ATL,17,18,Carlos Delfino,Chauncey Billups,Jason Maxiell,Rasheed Wallace,Ronald Murray,Cedric Bozeman,Joe Johnson,Lorenzen Wright,Matt Freije,Royal Ivey,3,2,1,2,1,1,0,1,0,0,2,2,0,0,2,0.3333333333333333,0.5,0.0,4,0,1,3,1,1,0,0,1,1,2,1,1,0,2,0.25,0.3333333333333333,0.0,-1
200612230DET,2007,DET,ATL,19,20,Carlos Delfino,Chauncey Billups,Jason Maxiell,Rasheed Wallace,Ronald Murray,Joe Johnson,Lorenzen Wright,Matt Freije,Salim Stoudamire,Shelden Williams,2,3,1,1,1,1,0,1,0,1,1,1,0,0,2,0.5,1.0,0.0,3,0,1,3,1,0,0,1,0,0,4,3,1,1,2,0.3333333333333333,0.3333333333333333,0.0,-1
200612230DET,2007,DET,ATL,21,22,Carlos Delfino,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Ronald Murray,Joe Johnson,Lorenzen Wright,Matt Freije,Salim Stoudamire,Shelden Williams,2,4,1,2,1,0,0,0,0,1,3,1,2,0,2,0.5,0.5,0.0,5,1,2,5,2,0,0,0,0,0,2,0,2,0,4,0.4,0.4,0.0,-1
200612230DET,2007,DET,ATL,23,23,Carlos Delfino,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Ronald Murray,Joe Johnson,Lorenzen Wright,Royal Ivey,Salim Stoudamire,Solomon Jones,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,3,0,0,2,0,1,0,0,1,0,2,0,2,0,0,0.0,0.0,0.0,-1
200612230DET,2007,DET,ATL,24,24,Carlos Delfino,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Ronald Murray,Joe Johnson,Lorenzen Wright,Royal Ivey,Salim Stoudamire,Shelden Williams,1,2,1,1,1,0,0,0,0,0,1,0,1,0,2,1.0,1.0,0.0,2,1,1,2,1,0,0,0,1,0,1,0,1,0,2,0.5,0.5,0.0,-1
200612230DET,2007,DET,ATL,25,27,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Joe Johnson,Lorenzen Wright,Marvin Williams,Royal Ivey,Shelden Williams,7,1,4,7,4,0,0,1,1,0,6,3,3,1,8,0.5714285714285714,0.5714285714285714,0.0,4,0,1,3,1,1,0,1,1,3,1,1,0,1,2,0.25,0.3333333333333333,0.0,1
200612230DET,2007,DET,ATL,28,30,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Joe Johnson,Marvin Williams,Salim Stoudamire,Shelden Williams,Solomon Jones,6,1,3,5,3,1,0,2,0,2,2,1,1,0,6,0.5,0.6,0.0,7,2,2,6,2,1,0,0,1,0,7,2,5,2,4,0.2857142857142857,0.3333333333333333,0.0,1
200612230DET,2007,DET,ATL,31,31,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Cedric Bozeman,Joe Johnson,Salim Stoudamire,Shelden Williams,Solomon Jones,2,2,1,0,0,2,1,0,0,0,2,2,0,0,3,0.5,0.0,0.5,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200612230DET,2007,DET,ATL,32,32,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Cedric Bozeman,Joe Johnson,Matt Freije,Salim Stoudamire,Solomon Jones,3,0,2,2,1,1,1,1,0,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,1,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,1
200612230DET,2007,DET,ATL,33,33,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Joe Johnson,Matt Freije,Royal Ivey,Salim Stoudamire,Solomon Jones,2,0,1,1,0,1,1,1,0,0,1,1,0,0,3,0.5,0.0,1.0,2,0,1,2,1,0,0,1,1,0,1,1,0,0,2,0.5,0.5,0.0,1
200612230DET,2007,DET,ATL,34,35,Antonio McDyess,Chauncey Billups,Dale Davis,Richard Hamilton,Tayshaun Prince,Joe Johnson,Matt Freije,Royal Ivey,Salim Stoudamire,Solomon Jones,3,2,1,3,1,0,0,1,0,0,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,4,0,2,4,2,0,0,0,1,0,2,1,1,1,4,0.5,0.5,0.0,-1
200612230DET,2007,DET,ATL,36,36,Antonio McDyess,Dale Davis,Richard Hamilton,Tayshaun Prince,Will Blalock,Lorenzen Wright,Marvin Williams,Royal Ivey,Salim Stoudamire,Solomon Jones,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
200612230DET,2007,DET,ATL,37,37,Antonio McDyess,Carlos Delfino,Dale Davis,Richard Hamilton,Will Blalock,Lorenzen Wright,Marvin Williams,Royal Ivey,Salim Stoudamire,Solomon Jones,2,2,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
200612230DET,2007,DET,ATL,38,38,Antonio McDyess,Carlos Delfino,Jason Maxiell,Ronald Murray,Will Blalock,Lorenzen Wright,Marvin Williams,Royal Ivey,Salim Stoudamire,Solomon Jones,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,1,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
200612230DET,2007,DET,ATL,39,41,Antonio McDyess,Carlos Delfino,Jason Maxiell,Ronald Murray,Will Blalock,Marvin Williams,Royal Ivey,Salim Stoudamire,Shelden Williams,Solomon Jones,5,3,2,5,2,0,0,2,1,1,3,1,2,0,4,0.4,0.4,0.0,8,0,2,6,1,2,1,2,3,2,6,1,5,1,5,0.25,0.16666666666666666,0.5,-1
200612230DET,2007,DET,ATL,42,42,Antonio McDyess,Carlos Delfino,Jason Maxiell,Ronald Murray,Will Blalock,Cedric Bozeman,Marvin Williams,Royal Ivey,Shelden Williams,Solomon Jones,3,3,1,3,1,0,0,1,0,1,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,1
200612230DET,2007,DET,ATL,43,43,Carlos Delfino,Jason Maxiell,Ronald Dupree,Ronald Murray,Will Blalock,Cedric Bozeman,Lorenzen Wright,Marvin Williams,Salim Stoudamire,Shelden Williams,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,1,2,1,1,1,0,0,0,0,1,1,0,1,0,2,1.0,1.0,0.0,1
200612230DET,2007,DET,ATL,44,47,Carlos Delfino,Jason Maxiell,Ronald Dupree,Ronald Murray,Will Blalock,Cedric Bozeman,Marvin Williams,Royal Ivey,Salim Stoudamire,Shelden Williams,5,4,2,5,2,0,0,2,0,0,5,3,2,1,4,0.4,0.4,0.0,7,2,3,7,3,0,0,2,1,1,4,2,2,2,6,0.42857142857142855,0.42857142857142855,0.0,-1
200612290DET,2007,DET,IND,0,7,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,15,0,7,14,6,1,1,6,0,1,9,8,1,1,15,0.4666666666666667,0.42857142857142855,1.0,12,1,4,8,3,4,1,3,1,1,10,7,3,0,9,0.3333333333333333,0.375,0.25,1
200612290DET,2007,DET,IND,8,8,Antonio McDyess,Chauncey Billups,Nazr Mohammed,Richard Hamilton,Tayshaun Prince,Al Harrington,Danny Granger,Jamaal Tinsley,Jeff Foster,Stephen Jackson,2,0,1,1,0,1,1,0,0,2,1,1,0,0,3,0.5,0.0,1.0,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,1
200612290DET,2007,DET,IND,9,9,Antonio McDyess,Chauncey Billups,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Al Harrington,Danny Granger,Jamaal Tinsley,Maceo Baston,Stephen Jackson,1,3,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,10,11,Antonio McDyess,Carlos Delfino,Chauncey Billups,Jason Maxiell,Richard Hamilton,Danny Granger,Jamaal Tinsley,Jermaine O'Neal,Maceo Baston,Stephen Jackson,6,3,3,5,3,1,0,1,0,1,6,3,3,1,6,0.5,0.6,0.0,2,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,12,13,Carlos Delfino,Chauncey Billups,Dale Davis,Jason Maxiell,Richard Hamilton,Danny Granger,Jermaine O'Neal,Maceo Baston,Marquis Daniels,Sarunas Jasikevicius,4,0,3,3,2,1,1,2,0,0,1,0,1,0,7,0.75,0.6666666666666666,1.0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,2,1.0,1.0,0.0,1
200612290DET,2007,DET,IND,14,14,Carlos Delfino,Dale Davis,Jason Maxiell,Tayshaun Prince,Will Blalock,Danny Granger,Jermaine O'Neal,Maceo Baston,Marquis Daniels,Sarunas Jasikevicius,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,2,2,1,1,1,1,0,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,-1
200612290DET,2007,DET,IND,15,16,Carlos Delfino,Dale Davis,Jason Maxiell,Tayshaun Prince,Will Blalock,Al Harrington,Danny Granger,Jermaine O'Neal,Marquis Daniels,Sarunas Jasikevicius,4,0,2,3,2,1,0,1,0,0,4,2,2,1,4,0.5,0.6666666666666666,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,17,18,Carlos Delfino,Jason Maxiell,Rasheed Wallace,Tayshaun Prince,Will Blalock,Al Harrington,Danny Granger,Jamaal Tinsley,Jeff Foster,Sarunas Jasikevicius,2,2,0,1,0,1,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,4,5,0,4,0,0,0,0,0,2,5,3,2,1,0,0.0,0.0,0.0,-1
200612290DET,2007,DET,IND,19,19,Carlos Delfino,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Al Harrington,Danny Granger,Jamaal Tinsley,Jeff Foster,Sarunas Jasikevicius,3,0,1,2,1,1,0,0,0,1,2,1,1,0,2,0.3333333333333333,0.5,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,20,23,Carlos Delfino,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Marquis Daniels,3,2,0,3,0,0,0,0,0,0,2,2,0,3,0,0.0,0.0,0.0,5,1,4,2,2,3,2,3,0,0,6,3,3,0,10,0.8,1.0,0.6666666666666666,-1
200612290DET,2007,DET,IND,24,24,Carlos Delfino,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,2,0,1,2,1,0,0,0,0,0,1,0,1,0,2,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,25,26,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,3,2,0,2,0,1,0,0,1,0,3,1,2,1,0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,2,2,0,1,3,1.0,0.0,1.0,-1
200612290DET,2007,DET,IND,27,28,Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Ronald Murray,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,3,0,0,3,0,0,0,0,1,0,2,1,1,2,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,2,2,0,1,4,1.0,1.0,0.0,-1
200612290DET,2007,DET,IND,29,30,Chauncey Billups,Dale Davis,Rasheed Wallace,Ronald Murray,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,3,0,1,3,1,0,0,1,0,1,0,0,0,1,2,0.3333333333333333,0.3333333333333333,0.0,1,0,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
200612290DET,2007,DET,IND,31,31,Chauncey Billups,Dale Davis,Jason Maxiell,Ronald Murray,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,32,35,Chauncey Billups,Dale Davis,Jason Maxiell,Ronald Murray,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,7,2,3,4,1,3,2,0,0,0,6,6,0,0,8,0.42857142857142855,0.25,0.6666666666666666,9,0,1,4,0,5,1,0,3,0,7,4,3,2,3,0.1111111111111111,0.0,0.2,1
200612290DET,2007,DET,IND,36,36,Antonio McDyess,Carlos Delfino,Chauncey Billups,Jason Maxiell,Ronald Murray,Al Harrington,Danny Granger,Darrell Armstrong,Maceo Baston,Marquis Daniels,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,2,1.0,1.0,0.0,-1
200612290DET,2007,DET,IND,37,40,Antonio McDyess,Carlos Delfino,Chauncey Billups,Jason Maxiell,Richard Hamilton,Al Harrington,Danny Granger,Darrell Armstrong,Maceo Baston,Marquis Daniels,5,2,3,5,3,0,0,1,0,0,4,3,1,3,6,0.6,0.6,0.0,7,0,4,5,4,2,0,3,0,0,1,1,0,1,8,0.5714285714285714,0.8,0.0,-1
200612290DET,2007,DET,IND,41,41,Antonio McDyess,Carlos Delfino,Jason Maxiell,Richard Hamilton,Will Blalock,Danny Granger,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Marquis Daniels,4,0,1,4,1,0,0,0,0,1,3,0,3,0,2,0.25,0.25,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
200612290DET,2007,DET,IND,42,45,Antonio McDyess,Chauncey Billups,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Danny Granger,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Marquis Daniels,8,2,4,7,4,1,0,1,0,1,6,2,4,1,8,0.5,0.5714285714285714,0.0,4,0,2,3,2,1,0,2,0,0,3,1,2,0,4,0.5,0.6666666666666666,0.0,1
200612290DET,2007,DET,IND,46,46,Antonio McDyess,Chauncey Billups,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Al Harrington,Jamaal Tinsley,Jeff Foster,Jermaine O'Neal,Stephen Jackson,2,2,1,2,1,0,0,0,0,1,3,1,2,0,2,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,1
200612290DET,2007,DET,IND,47,47,Antonio McDyess,Chauncey Billups,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Al Harrington,Danny Granger,Jamaal Tinsley,Jermaine O'Neal,Stephen Jackson,3,2,2,2,1,1,1,1,0,1,4,3,1,2,5,0.6666666666666666,0.5,1.0,2,6,0,1,0,1,0,0,0,3,1,0,1,0,0,0.0,0.0,0.0,1
200701040NOK,2007,NOK,DET,0,6,Desmond Mason,Jannero Pargo,Marc Jackson,Rasual Butler,Tyson Chandler,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,7,9,Bobby Jackson,Brandon Bass,Desmond Mason,Jannero Pargo,Tyson Chandler,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,10,12,Bobby Jackson,Brandon Bass,Desmond Mason,Jannero Pargo,Tyson Chandler,Antonio McDyess,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Will Blalock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,13,13,Bobby Jackson,Cedric Simmons,Devin Brown,Marc Jackson,Rasual Butler,Antonio McDyess,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Will Blalock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,14,16,Bobby Jackson,Cedric Simmons,Devin Brown,Marc Jackson,Rasual Butler,Antonio McDyess,Carlos Delfino,Jason Maxiell,Richard Hamilton,Will Blalock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,17,18,Cedric Simmons,Devin Brown,Jannero Pargo,Marc Jackson,Rasual Butler,Antonio McDyess,Carlos Delfino,Jason Maxiell,Richard Hamilton,Will Blalock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,19,19,Desmond Mason,Devin Brown,Jannero Pargo,Rasual Butler,Tyson Chandler,Antonio McDyess,Carlos Delfino,Jason Maxiell,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,20,20,Desmond Mason,Devin Brown,Jannero Pargo,Rasual Butler,Tyson Chandler,Carlos Delfino,Jason Maxiell,Rasheed Wallace,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,21,21,Desmond Mason,Devin Brown,Jannero Pargo,Rasual Butler,Tyson Chandler,Carlos Delfino,Rasheed Wallace,Ronald Dupree,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,22,24,Desmond Mason,Devin Brown,Jannero Pargo,Rasual Butler,Tyson Chandler,Rasheed Wallace,Richard Hamilton,Ronald Dupree,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,25,31,Desmond Mason,Jannero Pargo,Marc Jackson,Rasual Butler,Tyson Chandler,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,32,34,Devin Brown,Jannero Pargo,Marc Jackson,Rasual Butler,Tyson Chandler,Antonio McDyess,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,35,37,Desmond Mason,Devin Brown,Jannero Pargo,Marc Jackson,Tyson Chandler,Antonio McDyess,Jason Maxiell,Richard Hamilton,Ronald Murray,Tayshaun Prince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,38,39,Desmond Mason,Devin Brown,Hilton Armstrong,Jannero Pargo,Tyson Chandler,Antonio McDyess,Jason Maxiell,Ronald Murray,Tayshaun Prince,Will Blalock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200701040NOK,2007,NOK,DET,40,40,Desmond Mason,Devin Brown,Hilton Armstrong,Jannero Pargo,Tyson Chandler,Antonio McDyess,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Will Blalock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
